audio_filepath,tempo,genre,duration
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111226-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111226-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111228-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111228-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111230-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111230-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111232-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111232-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111523-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111523-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111525-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111525-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111527-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111527-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111529-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111529-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111531-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111531-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111524-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111524-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111526-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111526-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111528-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111528-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111530-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111530-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111532-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111532-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111613-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111613-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111615-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111615-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111617-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111617-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111614-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111614-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111616-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111616-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111709-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111709-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111711-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111711-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111710-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111710-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111712-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111712-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111720-1.wav,84.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111720-2.wav,84.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111921-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111921-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111923-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111923-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111925-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111925-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111927-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111927-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111929-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111929-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111922-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111922-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111924-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111924-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111926-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111926-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111928-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111928-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111930-1.wav,128.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\111930-2.wav,128.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112113-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112113-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112115-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112115-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112112-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112112-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112114-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112114-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112116-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112116-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112201-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112201-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112203-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112203-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112221-1.wav,68.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112221-2.wav,68.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112202-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112202-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112204-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112204-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112313-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112313-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112315-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112315-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112317-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112317-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112314-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112314-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112316-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112316-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112423-1.wav,84.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112423-2.wav,84.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112425-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112425-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112427-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112427-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112429-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112429-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112431-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112431-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112433-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112433-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112422-1.wav,76.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112422-2.wav,76.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112424-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112424-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112426-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112426-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112428-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112428-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112430-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112430-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112432-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112432-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112523-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112523-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112525-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112525-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112527-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112527-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112529-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112529-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112531-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112531-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112522-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112522-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112524-1.wav,102.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112524-2.wav,102.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112526-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112526-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112528-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112528-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112530-1.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112530-2.wav,104.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112532-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112532-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112921-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112921-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112923-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112923-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112925-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112925-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112927-1.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112927-2.wav,88.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112929-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112929-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112922-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112922-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112924-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112924-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112926-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112926-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112928-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112928-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112940-1.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\112940-2.wav,100.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\113213-1.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\113213-2.wav,92.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\113215-1.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\113215-2.wav,96.0,Rumba,<function duration at 0x00000276FCAF1F70>
E:\TempoTransformer\data\ExtendedBallroom\songs\Rumba\113212-1.wav,80.0,Rumba,<function duration at 0x00000276FCAF1F70>
